131,148,18,27,15,5,218,250,4314
120,96,7,22,340,5,218,250,4314
392,243,21,5,352,237,200,34,4313
133,228,18,15,355,5,218,250,4309
398,232,6,22,343,120,170,185,4306
213,102,1,7,177,21,30,25,4301
282,55,3,11,28,237,200,34,4300
106,136,22,22,31,5,218,250,4299
196,313,1,11,192,237,200,34,4297
126,163,28,26,4,5,218,250,4292
255,182,1,11,80,5,218,250,4291
35,135,9,9,70,5,218,250,4290
22,96,2,28,13,237,200,34,4288
201,272,6,13,55,251,252,252,4286
110,64,3,13,168,237,200,34,4282
6,190,25,1,182,237,200,34,4275
245,292,1,19,222,21,30,25,4264
73,282,12,0,247,237,200,34,4264
374,270,15,12,334,237,200,34,4261
375,67,6,2,130,251,252,252,4256
72,194,28,18,185,5,218,250,4255
329,172,1,3,182,21,30,25,4251
221,299,0,13,60,21,30,25,4251
197,86,0,23,165,21,30,25,4247
393,234,7,6,53,21,30,25,4228
351,224,18,15,271,120,170,185,4227
217,247,15,1,152,21,30,25,4225
183,262,5,17,105,251,252,252,4224
233,73,1,10,10,21,30,25,4220
98,219,21,23,179,5,218,250,4219
194,281,0,2,115,21,30,25,4218
25,192,10,12,328,5,218,250,4218
144,96,10,27,307,5,218,250,4216
269,92,7,0,141,5,218,250,4216
337,328,21,1,193,237,200,34,4216
110,166,26,24,6,5,218,250,4215
93,104,28,26,14,5,218,250,4215
14,133,2,2,177,237,200,34,4215
122,151,10,13,17,5,218,250,4214
198,72,18,4,28,21,30,25,4208
69,172,14,26,58,5,218,250,4208
113,252,8,17,312,5,218,250,4208
321,325,1,5,124,21,30,25,4208
37,152,14,23,115,5,218,250,4204
315,299,13,17,211,120,170,185,4203
200,21,26,0,261,237,200,34,4203
222,285,7,9,62,5,218,250,4202
45,208,3,24,68,5,218,250,4201
377,101,7,19,339,5,218,250,4201
135,110,12,23,3,5,218,250,4201
378,172,4,9,159,120,170,185,4200
83,385,7,1,92,237,200,34,4200
51,194,15,13,95,5,218,250,4200
398,215,15,1,180,5,218,250,4196
129,117,23,24,41,5,218,250,4194
88,231,14,15,254,5,218,250,4195
69,165,3,17,96,5,218,250,4195
7,147,10,13,257,237,200,34,4192
91,190,23,19,69,5,218,250,4190
394,168,26,9,358,5,218,250,4186
113,287,5,4,108,21,30,25,4180
178,202,19,20,86,251,252,252,4179
140,53,21,11,123,237,200,34,4179
182,202,16,27,183,251,252,252,4178
346,120,14,12,303,5,218,250,4178
214,172,16,10,352,251,252,252,4178
146,252,4,2,352,120,170,185,4178
44,215,24,21,98,5,218,250,4177
57,86,25,2,302,21,30,25,4145
187,51,22,13,339,237,200,34,4138
250,90,4,21,20,21,30,25,4134
124,28,5,9,40,237,200,34,4135
300,309,6,27,337,120,170,185,4134
397,243,16,5,103,237,200,34,4132
103,173,10,15,360,5,218,250,4131
169,192,24,22,358,251,252,252,4127
253,259,23,0,178,21,30,25,4117
136,265,11,10,80,5,218,250,4116
131,297,3,4,94,21,30,25,4111
388,124,24,14,80,5,218,250,4110
